[2021-08-06 04:44:40.596433] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=55
[2021-08-06 04:44:40.596446] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=56
[2021-08-06 04:44:40.596460] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=57
[2021-08-06 04:44:40.596474] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=58
[2021-08-06 04:44:40.596488] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=59
[2021-08-06 04:44:40.596501] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=60
[2021-08-06 04:44:40.596515] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=62
[2021-08-06 04:44:40.596528] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=63
[2021-08-06 04:44:40.596541] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=64
[2021-08-06 04:44:40.596555] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=65
[2021-08-06 04:44:40.596568] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=66
[2021-08-06 04:44:40.596581] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=67
[2021-08-06 04:44:40.596593] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=68
[2021-08-06 04:44:40.596607] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=69
[2021-08-06 04:44:40.596620] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=70
[2021-08-06 04:44:40.596633] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=71
[2021-08-06 04:44:40.596645] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=72
[2021-08-06 04:44:40.596658] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=73
[2021-08-06 04:44:40.596670] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=74
[2021-08-06 04:44:40.596684] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=3
[2021-08-06 04:44:40.596697] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=2
[2021-08-06 04:44:40.596710] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=1
[2021-08-26 17:46:40.016334] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=5
[2021-08-26 17:46:40.016353] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=16
[2021-08-26 17:46:40.016365] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=17
[2021-08-26 17:46:40.016374] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=18
[2021-08-26 17:46:40.016384] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=19
[2021-08-26 17:46:40.016393] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=20
[2021-08-26 17:46:40.016403] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=21
[2021-08-26 17:46:40.016412] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=22
[2021-08-26 17:46:40.016423] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=23
[2021-08-26 17:46:40.016433] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=24
[2021-08-26 17:46:40.016443] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=25
[2021-08-26 17:46:40.016452] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=26
[2021-08-26 17:46:40.016461] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=27
[2021-08-26 17:46:40.016471] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=28
[2021-08-26 17:46:40.016480] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=29
[2021-08-26 17:46:40.016490] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=30
[2021-08-26 17:46:40.016502] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=31
[2021-08-26 17:46:40.016511] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=75
[2021-08-26 17:46:40.016520] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=32
[2021-08-26 17:46:40.016529] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=33
[2021-08-26 17:46:40.016538] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=34
[2021-08-26 17:46:40.016548] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=35
[2021-08-26 17:46:40.016557] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=36
[2021-08-26 17:46:40.016566] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=37
[2021-08-26 17:46:40.016575] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=38
[2021-08-26 17:46:40.016584] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=39
[2021-08-26 17:46:40.016594] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=40
[2021-08-26 17:46:40.016603] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=41
[2021-08-26 17:46:40.016612] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=42
[2021-08-26 17:46:40.016621] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=43
[2021-08-26 17:46:40.016630] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=84
[2021-08-26 17:46:40.016639] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=44
[2021-08-26 17:46:40.016650] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=45
[2021-08-26 17:46:40.016659] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=46
[2021-08-26 17:46:40.016668] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=47
[2021-08-26 17:46:40.016677] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=48
[2021-08-26 17:46:40.016686] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=49
[2021-08-26 17:46:40.016696] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=50
[2021-08-26 17:46:40.016704] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=51
[2021-08-26 17:46:40.016714] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=52
[2021-08-26 17:46:40.016722] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=53
[2021-08-26 17:46:40.016731] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=54
[2021-08-26 17:46:40.016740] [ERROR] [1382] statserver/cache.c:76: Can't open file for reading, ID=55
